Date,Hour,NO2-ug-per-m3
2019-07-28,10,29
2019-07-28,11,39
2019-07-28,12,42
2019-07-28,13,47
2019-07-28,14,48
2019-07-28,15,44
2019-07-28,16,45
2019-07-28,17,55
2019-07-28,18,59
2019-07-28,19,61
2019-07-28,20,67
2019-07-28,21,67
2019-07-28,22,52
2019-07-28,23,60
2019-07-28,24,36
2019-07-29,01,24
2019-07-29,02,27
2019-07-29,03,37
2019-07-29,04,31
2019-07-29,05,51
2019-07-29,06,76
2019-07-29,07,85
2019-07-29,08,81
2019-07-29,09,87
2019-07-29,10,89
2019-07-29,11,91
2019-07-29,12,99
2019-07-29,0-1-13
2019-07-29,4-1-14
2019-07-29,4-1-15
2019-07-29,0-1-16
2019-07-29,0-1-17
2019-07-29,18,49
2019-07-29,19,66
2019-07-29,20,43
2019-07-29,21,34
2019-07-29,22,34
2019-07-29,23,39
2019-07-29,24,28
2019-07-30,01,23
2019-07-30,02,14
2019-07-30,03,14
2019-07-30,04,16
2019-07-30,05,25
2019-07-30,06,52
2019-07-30,07,76
2019-07-30,08,85
2019-07-30,09,86
2019-07-30,10,74
2019-07-30,11,79
2019-07-30,12,69
2019-07-30,13,73
2019-07-30,14,83
2019-07-30,15,84
2019-07-30,16,77
2019-07-30,17,76
2019-07-30,3-1-18
2019-07-30,9-1-19
2019-07-30,0-1-20
2019-07-30,21,93
2019-07-30,22,69
2019-07-30,23,54
2019-07-30,24,48
2019-07-31,01,37
2019-07-31,02,26
2019-07-31,03,20
2019-07-31,04,18
2019-07-31,05,21
2019-07-31,06,64
2019-07-31,07,76
2019-07-31,08,85
2019-07-31,09,93
2019-07-31,10,95
2019-07-31,0-1-11
2019-07-31,12,77
2019-07-31,13,57
2019-07-31,14,60
2019-07-31,15,78
2019-07-31,16,73
2019-07-31,17,89
2019-07-31,18,95
2019-07-31,19,96
2019-07-31,20,95
2019-07-31,21,91
2019-07-31,22,67
2019-07-31,23,42
2019-07-31,24,17
2019-08-01,01,25
2019-08-01,02,25
2019-08-01,03,20
2019-08-01,04,20
2019-08-01,05,38
2019-08-01,06,61
2019-08-01,07,76
2019-08-01,08,53
2019-08-01,09,67
2019-08-01,10,61
2019-08-01,11,72
2019-08-01,12,59
2019-08-01,13,85
2019-08-01,14,96
2019-08-01,15,70
2019-08-01,16,84
2019-08-01,8-1-17
2019-08-01,6-1-18
2019-08-01,1-1-19
2019-08-01,20,78
2019-08-01,21,82
2019-08-01,22,71
2019-08-01,23,61
2019-08-01,24,58
2019-08-02,01,41
2019-08-02,02,31
2019-08-02,03,37
2019-08-02,04,40
2019-08-02,05,52
2019-08-02,06,72
2019-08-02,07,97
2019-08-02,08,94
2019-08-02,09,86
2019-08-02,10,88
2019-08-02,3-1-11
2019-08-02,12,92
2019-08-02,0-1-13
2019-08-02,3-1-14
2019-08-02,7-1-15
2019-08-02,6-1-16
2019-08-02,17,89
2019-08-02,18,95
2019-08-02,19,97
2019-08-02,20,91
2019-08-02,21,89
2019-08-02,22,82
2019-08-02,23,70
2019-08-02,24,68
2019-08-03,01,57
2019-08-03,02,45
2019-08-03,03,28
2019-08-03,04,27
2019-08-03,05,30
2019-08-03,06,37
2019-08-03,07,45
2019-08-03,08,47
2019-08-03,09,61
2019-08-03,10,73
2019-08-03,11,75
2019-08-03,12,72
2019-08-03,13,90
2019-08-03,14,86
2019-08-03,15,83
2019-08-03,2-1-16
2019-08-03,17,85
2019-08-03,18,42
2019-08-03,19,63
2019-08-03,20,66
2019-08-03,21,64
2019-08-03,22,31
2019-08-03,23,40
2019-08-03,24,40
2019-08-04,01,38
2019-08-04,02,30
2019-08-04,03,19
2019-08-04,04,15
2019-08-04,05,20
2019-08-04,06,34
2019-08-04,07,24
2019-08-04,08,20
2019-08-04,09,12
2019-08-04,10,14
2019-08-04,11,33
2019-08-04,12,21
2019-08-04,13,16
2019-08-04,14,51
2019-08-04,15,30
2019-08-04,16,32
2019-08-04,17,30
2019-08-04,18,33
2019-08-04,19,35
2019-08-04,20,37
2019-08-04,21,37
2019-08-04,22,63
2019-08-04,23,51
2019-08-04,24,36
2019-08-05,01,30
2019-08-05,02,27
2019-08-05,03,23
2019-08-05,04,28
2019-08-05,05,37
2019-08-05,06,56
2019-08-05,07,84
2019-08-05,08,84
2019-08-05,09,84
2019-08-05,10,85
2019-08-05,11,82
2019-08-05,12,78
2019-08-05,13,83
2019-08-05,14,83
2019-08-05,5-1-15
2019-08-05,5-1-16
2019-08-05,0-1-17
2019-08-05,8-1-18
2019-08-05,19,99
2019-08-05,20,89
2019-08-05,21,70
2019-08-05,22,61
2019-08-05,23,57
2019-08-05,24,32
2019-08-06,01,16
2019-08-06,02,19
2019-08-06,03,22
2019-08-06,04,22
2019-08-06,05,34
2019-08-06,06,56
2019-08-06,07,61
2019-08-06,08,50
2019-08-06,09,44
2019-08-06,10,35
2019-08-06,11,41
2019-08-06,12,35
2019-08-06,13,32
2019-08-06,14,39
2019-08-06,15,57
2019-08-06,16,64
2019-08-06,17,69
2019-08-06,18,54
2019-08-06,19,56
2019-08-06,20,51
2019-08-06,21,57
2019-08-06,22,48
2019-08-06,23,39
2019-08-06,24,25
2019-08-07,01,23
2019-08-07,02,22
2019-08-07,03,22
2019-08-07,04,28
2019-08-07,05,43
2019-08-07,06,65
2019-08-07,07,90
2019-08-07,08,79
2019-08-07,09,58
2019-08-07,10,64
2019-08-07,11,52
2019-08-07,12,39
2019-08-07,13,33
2019-08-07,14,30
2019-08-07,15,37
2019-08-07,16,69
2019-08-07,17,41
2019-08-07,18,42
2019-08-07,19,48
2019-08-07,20,27
2019-08-07,21,26
2019-08-07,22,39
2019-08-07,23,47
2019-08-07,24,34
2019-08-08,01,26
2019-08-08,02,24
2019-08-08,03,16
2019-08-08,04,17
2019-08-08,05,16
2019-08-08,06,42
2019-08-08,07,68
2019-08-08,08,40
2019-08-08,09,36
2019-08-08,10,33
2019-08-08,11,36
2019-08-08,12,24
2019-08-08,13,25
2019-08-08,14,31
2019-08-08,15,29
2019-08-08,16,31
2019-08-08,17,32
2019-08-08,18,32
2019-08-08,19,31
2019-08-08,20,25
2019-08-08,21,23
2019-08-08,22,15
2019-08-08,23,13
2019-08-08,24,10
2019-08-09,01,8
2019-08-09,02,8
2019-08-09,03,8
2019-08-09,04,11
2019-08-09,05,26
2019-08-09,06,60
2019-08-09,07,70
2019-08-09,08,45
2019-08-09,09,55
2019-08-09,10,45
2019-08-09,11,61
2019-08-09,12,52
2019-08-09,13,58
2019-08-09,14,64
2019-08-09,15,77
2019-08-09,16,86
2019-08-09,17,88
2019-08-09,18,80
2019-08-09,19,69
2019-08-09,20,73
2019-08-09,21,63
2019-08-09,22,44
2019-08-09,23,32
2019-08-09,24,25
2019-08-10,01,17
2019-08-10,02,10
2019-08-10,03,9
2019-08-10,04,8
2019-08-10,05,13
2019-08-10,06,32
2019-08-10,07,20
2019-08-10,08,20
2019-08-10,09,18
2019-08-10,10,15
2019-08-10,11,19
2019-08-10,12,15
2019-08-10,13,21
2019-08-10,14,13
2019-08-10,15,12
2019-08-10,16,17
2019-08-10,17,26
2019-08-10,18,21
2019-08-10,19,18
2019-08-10,20,21
2019-08-10,21,14
2019-08-10,22,15
2019-08-10,23,19
2019-08-10,24,13
2019-08-11,01,12
2019-08-11,02,7
2019-08-11,03,6
2019-08-11,04,7
2019-08-11,05,7
2019-08-11,06,7
2019-08-11,07,7
2019-08-11,08,7
2019-08-11,09,7
2019-08-11,10,9
2019-08-11,11,11
2019-08-11,12,11
2019-08-11,13,11
2019-08-11,14,12
2019-08-11,15,15
2019-08-11,16,16
2019-08-11,17,19
2019-08-11,18,17
2019-08-11,19,26
2019-08-11,20,53
2019-08-11,21,75
2019-08-11,22,76
2019-08-11,23,68
2019-08-11,24,50
2019-08-12,01,44
2019-08-12,02,38
2019-08-12,03,26
2019-08-12,04,27
2019-08-12,05,38
2019-08-12,06,57
2019-08-12,07,47
2019-08-12,08,40
2019-08-12,09,29
2019-08-12,10,24
2019-08-12,11,23
2019-08-12,12,23
2019-08-12,13,24
2019-08-12,14,30
2019-08-12,15,33
2019-08-12,16,43
2019-08-12,17,47
2019-08-12,18,37
2019-08-12,19,44
2019-08-12,20,42
2019-08-12,21,67
2019-08-12,22,70
2019-08-12,23,45
2019-08-12,24,22
2019-08-13,01,23
2019-08-13,02,12
2019-08-13,03,12
2019-08-13,04,15
2019-08-13,05,16
2019-08-13,06,23
2019-08-13,07,35
2019-08-13,08,40
2019-08-13,09,38
2019-08-13,10,-
2019-08-13,11,48
2019-08-13,12,35
2019-08-13,13,58
2019-08-13,14,89
2019-08-13,15,67
2019-08-13,16,56
2019-08-13,17,39
2019-08-13,18,54
2019-08-13,19,35
2019-08-13,20,32
2019-08-13,21,47
2019-08-13,22,42
2019-08-13,23,19
2019-08-13,24,18
2019-08-14,01,16
2019-08-14,02,16
2019-08-14,03,9
2019-08-14,04,16
2019-08-14,05,19
2019-08-14,06,37
2019-08-14,07,53
2019-08-14,08,40
2019-08-14,09,35
2019-08-14,10,29
2019-08-14,11,28
2019-08-14,12,26
2019-08-14,13,29
2019-08-14,14,41
2019-08-14,15,42
2019-08-14,16,49
2019-08-14,17,41
2019-08-14,18,42
2019-08-14,19,53
2019-08-14,20,50
2019-08-14,21,54
2019-08-14,22,72
2019-08-14,23,58
2019-08-14,24,43
2019-08-15,01,33
2019-08-15,02,30
2019-08-15,03,18
2019-08-15,04,14
2019-08-15,05,56
2019-08-15,06,79
2019-08-15,07,61
2019-08-15,08,49
2019-08-15,09,51
2019-08-15,10,47
2019-08-15,11,39
2019-08-15,12,33
2019-08-15,13,-
2019-08-15,14,43
2019-08-15,15,44
2019-08-15,16,35
2019-08-15,17,34
2019-08-15,18,38
2019-08-15,19,35
2019-08-15,20,21
2019-08-15,21,22
2019-08-15,22,26
2019-08-15,23,21
2019-08-15,24,18
2019-08-16,01,12
2019-08-16,02,15
2019-08-16,03,11
2019-08-16,04,12
2019-08-16,05,19
2019-08-16,06,32
2019-08-16,07,56
2019-08-16,08,41
2019-08-16,09,41
2019-08-16,10,42
2019-08-16,11,51
2019-08-16,12,54
2019-08-16,13,45
2019-08-16,14,47
2019-08-16,15,44
2019-08-16,16,46
2019-08-16,17,45
2019-08-16,18,28
2019-08-16,19,66
2019-08-16,20,66
2019-08-16,21,66
2019-08-16,22,74
2019-08-16,23,37
2019-08-16,24,30
2019-08-17,01,17
2019-08-17,02,18
2019-08-17,03,13
2019-08-17,04,11
2019-08-17,05,16
2019-08-17,06,40
2019-08-17,07,35
2019-08-17,08,34
2019-08-17,09,29
2019-08-17,10,25
2019-08-17,11,33
2019-08-17,12,24
2019-08-17,13,20
2019-08-17,14,19
2019-08-17,15,17
2019-08-17,16,19
2019-08-17,17,24
2019-08-17,18,30
2019-08-17,19,22
2019-08-17,20,32
2019-08-17,21,31
2019-08-17,22,18
2019-08-17,23,19
2019-08-17,24,12
2019-08-18,01,15
2019-08-18,02,9
2019-08-18,03,23
2019-08-18,04,18
2019-08-18,05,14
2019-08-18,06,21
2019-08-18,07,16
2019-08-18,08,22
2019-08-18,09,17
2019-08-18,10,29
2019-08-18,11,25
2019-08-18,12,28
2019-08-18,13,32
2019-08-18,14,46
2019-08-18,15,45
2019-08-18,16,43
2019-08-18,17,35
2019-08-18,18,21
2019-08-18,19,26
2019-08-18,20,25
2019-08-18,21,24
2019-08-18,22,29
2019-08-18,23,20
2019-08-18,24,20
2019-08-19,01,9
2019-08-19,02,16
2019-08-19,03,17
2019-08-19,04,24
2019-08-19,05,26
2019-08-19,06,30
2019-08-19,07,40
2019-08-19,08,37
2019-08-19,09,-
2019-08-19,10,32
2019-08-19,11,31
2019-08-19,12,31
2019-08-19,13,20
2019-08-19,14,22
2019-08-19,15,26
2019-08-19,16,34
2019-08-19,17,52
2019-08-19,18,70
2019-08-19,19,63
2019-08-19,20,54
2019-08-19,21,48
2019-08-19,22,42
2019-08-19,23,16
2019-08-19,24,18
2019-08-20,01,18
2019-08-20,02,16
2019-08-20,03,15
2019-08-20,04,19
2019-08-20,05,32
2019-08-20,06,63
2019-08-20,07,92
2019-08-20,08,54
2019-08-20,09,39
2019-08-20,10,32
2019-08-20,11,32
2019-08-20,12,26
2019-08-20,13,21
2019-08-20,14,27
2019-08-20,15,33
2019-08-20,16,39
2019-08-20,17,52
2019-08-20,18,50
2019-08-20,19,39
2019-08-20,20,59
2019-08-20,21,79
2019-08-20,22,67
2019-08-20,23,55
2019-08-20,24,37
2019-08-21,01,22
2019-08-21,02,22
2019-08-21,03,25
2019-08-21,04,19
2019-08-21,05,46
2019-08-21,06,60
2019-08-21,07,76
2019-08-21,08,59
2019-08-21,09,59
2019-08-21,10,30
2019-08-21,11,44
2019-08-21,12,37
2019-08-21,13,41
2019-08-21,14,54
2019-08-21,15,47
2019-08-21,16,57
2019-08-21,17,41
2019-08-21,18,42
2019-08-21,19,49
2019-08-21,20,75
2019-08-21,21,77
2019-08-21,22,68
2019-08-21,23,56
2019-08-21,24,37
2019-08-22,01,34
2019-08-22,02,39
2019-08-22,03,43
2019-08-22,04,46
2019-08-22,05,52
2019-08-22,06,86
2019-08-22,07,99
2019-08-22,08,89
2019-08-22,09,83
2019-08-22,10,62
2019-08-22,11,52
2019-08-22,12,34
2019-08-22,13,39
2019-08-22,14,41
2019-08-22,15,42
2019-08-22,16,46
2019-08-22,17,43
2019-08-22,18,45
2019-08-22,19,74
2019-08-22,6-1-20
2019-08-22,1-1-21
2019-08-22,4-1-22
2019-08-22,23,86
2019-08-22,24,65
2019-08-23,01,44
2019-08-23,02,45
2019-08-23,03,32
2019-08-23,04,37
2019-08-23,05,61
2019-08-23,1-1-06
2019-08-23,6-1-07
2019-08-23,3-1-08
2019-08-23,09,77
2019-08-23,10,63
2019-08-23,11,49
2019-08-23,12,39
2019-08-23,13,50
2019-08-23,14,51
2019-08-23,15,62
2019-08-23,16,63
2019-08-23,17,66
2019-08-23,18,51
2019-08-23,19,70
2019-08-23,20,62
2019-08-23,21,89
2019-08-23,22,78
2019-08-23,23,69
2019-08-23,24,68
2019-08-24,01,55
2019-08-24,02,51
2019-08-24,03,44
2019-08-24,04,37
2019-08-24,05,40
2019-08-24,06,47
2019-08-24,07,56
2019-08-24,08,59
2019-08-24,09,61
2019-08-24,10,65
2019-08-24,11,81
2019-08-24,12,77
2019-08-24,13,80
2019-08-24,14,94
2019-08-24,15,90
2019-08-24,16,86
2019-08-24,17,71
2019-08-24,18,95
2019-08-24,19,98
2019-08-24,20,65
2019-08-24,21,68
2019-08-24,22,62
2019-08-24,23,60
2019-08-24,24,57
2019-08-25,01,49
2019-08-25,02,53
2019-08-25,03,54
2019-08-25,04,45
2019-08-25,05,52
2019-08-25,06,61
2019-08-25,07,62
2019-08-25,08,62
2019-08-25,09,73
2019-08-25,10,90
2019-08-25,1-1-11
2019-08-25,12,88
2019-08-25,13,85
2019-08-25,14,87
2019-08-25,15,83
2019-08-25,16,84
2019-08-25,17,87
2019-08-25,7-1-18
2019-08-25,5-1-19
2019-08-25,5-1-20
2019-08-25,2-1-21
2019-08-25,22,87
2019-08-25,23,65
2019-08-25,24,65
2019-08-26,01,53
2019-08-26,02,51
2019-08-26,03,44
2019-08-26,04,53
2019-08-26,05,81
2019-08-26,2-1-06
2019-08-26,0-1-07
2019-08-26,5-1-08
2019-08-26,3-1-09
2019-08-26,4-1-10
2019-08-26,5-1-11
2019-08-26,12,92
2019-08-26,13,75
2019-08-26,14,87
2019-08-26,0-1-15
2019-08-26,5-1-16
2019-08-26,8-1-17
2019-08-26,1-1-18
2019-08-26,7-1-19
2019-08-26,7-1-20
2019-08-26,21,97
2019-08-26,22,89
2019-08-26,23,78
2019-08-26,24,52
2019-08-27,01,45
2019-08-27,02,32
2019-08-27,03,34
2019-08-27,04,36
2019-08-27,05,57
2019-08-27,06,93
2019-08-27,8-1-07
2019-08-27,1-1-08
2019-08-27,8-1-09
2019-08-27,3-1-10
2019-08-27,4-1-11
2019-08-27,6-1-12
2019-08-27,1-1-13
2019-08-27,6-1-14
2019-08-27,8-1-15
2019-08-27,3-1-16
2019-08-27,2-1-17
2019-08-27,6-1-18
2019-08-27,19,88
2019-08-27,20,99
2019-08-27,2-1-21
2019-08-27,22,73
2019-08-27,23,52
2019-08-27,24,46
2019-08-28,01,45
2019-08-28,02,41
2019-08-28,03,34
2019-08-28,04,35
2019-08-28,05,53
2019-08-28,06,89
2019-08-28,5-1-07
2019-08-28,08,98
2019-08-28,09,81
2019-08-28,10,57
2019-08-28,11,91
2019-08-28,12,71
2019-08-28,13,34
2019-08-28,14,76
2019-08-28,15,68
2019-08-28,16,79
2019-08-28,17,78
2019-08-28,18,78
2019-08-28,2-1-19
2019-08-28,0-1-20
2019-08-28,2-1-21
2019-08-28,8-1-22
2019-08-28,23,28
2019-08-28,24,9
2019-08-29,01,15
2019-08-29,02,28
2019-08-29,03,18
2019-08-29,04,29
2019-08-29,05,47
2019-08-29,06,77
2019-08-29,07,95
2019-08-29,08,80
2019-08-29,09,89
2019-08-29,10,60
2019-08-29,11,48
2019-08-29,12,50
2019-08-29,13,45
2019-08-29,14,46
2019-08-29,15,39
2019-08-29,16,54
2019-08-29,17,43
2019-08-29,18,54
2019-08-29,19,47
2019-08-29,20,55
2019-08-29,21,80
2019-08-29,22,66
2019-08-29,23,44
2019-08-29,24,37
2019-08-30,01,30
2019-08-30,02,24
2019-08-30,03,21
2019-08-30,04,24
2019-08-30,05,40
2019-08-30,06,62
2019-08-30,07,90
2019-08-30,08,86
2019-08-30,09,71
2019-08-30,10,63
2019-08-30,11,52
2019-08-30,12,42
2019-08-30,13,57
2019-08-30,14,53
2019-08-30,15,58
2019-08-30,16,53
2019-08-30,17,44
2019-08-30,18,50
2019-08-30,19,78
2019-08-30,8-1-20
2019-08-30,21,99
2019-08-30,22,86
2019-08-30,23,83
2019-08-30,24,81
2019-08-31,01,66
2019-08-31,02,54
2019-08-31,03,40
2019-08-31,04,48
2019-08-31,05,61
2019-08-31,06,67
2019-08-31,07,70
2019-08-31,08,74
2019-08-31,09,79
2019-08-31,10,82
2019-08-31,11,89
2019-08-31,12,74
2019-08-31,13,79
2019-08-31,14,76
2019-08-31,15,55
2019-08-31,16,38
2019-08-31,17,42
2019-08-31,18,50
2019-08-31,5-1-19
2019-08-31,8-1-20
2019-08-31,6-1-21
2019-08-31,2-1-22
2019-08-31,4-1-23
2019-08-31,24,78
2019-09-01,01,45
2019-09-01,02,49
2019-09-01,03,13
2019-09-01,04,24
2019-09-01,05,32
2019-09-01,06,27
2019-09-01,07,22
2019-09-01,08,22
2019-09-01,09,27
2019-09-01,10,29
2019-09-01,11,33
2019-09-01,12,60
2019-09-01,13,45
2019-09-01,14,56
2019-09-01,15,35
2019-09-01,16,32
2019-09-01,17,40
2019-09-01,18,38
2019-09-01,19,44
2019-09-01,20,51
2019-09-01,21,65
2019-09-01,22,40
2019-09-01,23,35
2019-09-01,24,27
2019-09-02,01,21
2019-09-02,02,19
2019-09-02,03,13
2019-09-02,04,16
2019-09-02,05,31
2019-09-02,06,46
2019-09-02,07,60
2019-09-02,08,46
2019-09-02,09,51
2019-09-02,10,37
2019-09-02,11,52
2019-09-02,12,33
2019-09-02,13,48
2019-09-02,14,49
2019-09-02,15,36
2019-09-02,16,75
2019-09-02,17,52
2019-09-02,18,45
2019-09-02,19,42
2019-09-02,20,59
2019-09-02,21,76
2019-09-02,22,49
2019-09-02,23,28
2019-09-02,24,13
2019-09-03,01,12
2019-09-03,02,17
2019-09-03,03,16
2019-09-03,04,13
2019-09-03,05,22
2019-09-03,06,44
2019-09-03,07,48
2019-09-03,08,37
2019-09-03,09,33
2019-09-03,10,31
2019-09-03,11,38
2019-09-03,12,30
2019-09-03,13,32
2019-09-03,14,31
2019-09-03,15,43
2019-09-03,16,40
2019-09-03,17,41
2019-09-03,18,40
2019-09-03,19,47
2019-09-03,20,37
2019-09-03,21,29
2019-09-03,22,23
2019-09-03,23,33
2019-09-03,24,13
2019-09-04,01,8
2019-09-04,02,8
2019-09-04,03,8
2019-09-04,04,17
2019-09-04,05,21
2019-09-04,06,39
2019-09-04,07,68
2019-09-04,08,47
2019-09-04,09,44
2019-09-04,10,39
2019-09-04,11,41
2019-09-04,12,25
2019-09-04,13,30
2019-09-04,14,36
2019-09-04,15,22
2019-09-04,16,34
2019-09-04,17,31
2019-09-04,18,31
2019-09-04,19,30
2019-09-04,20,22
2019-09-04,21,17
2019-09-04,22,12
2019-09-04,23,9
2019-09-04,24,7
2019-09-05,01,8
2019-09-05,02,13
2019-09-05,03,13
2019-09-05,04,11
2019-09-05,05,17
2019-09-05,06,36
2019-09-05,07,39
2019-09-05,08,40
2019-09-05,09,36
2019-09-05,10,25
2019-09-05,11,27
2019-09-05,12,52
2019-09-05,13,55
2019-09-05,14,47
2019-09-05,15,39
2019-09-05,16,41
2019-09-05,17,49
2019-09-05,18,51
2019-09-05,19,45
2019-09-05,20,43
2019-09-05,21,48
2019-09-05,22,27
2019-09-05,23,16
2019-09-05,24,11
2019-09-06,01,11
2019-09-06,02,9
2019-09-06,03,11
2019-09-06,04,12
2019-09-06,05,18
2019-09-06,06,36
2019-09-06,07,42
2019-09-06,08,35
2019-09-06,09,31
2019-09-06,10,28
2019-09-06,11,29
2019-09-06,12,28
2019-09-06,13,24
2019-09-06,14,25
2019-09-06,15,28
2019-09-06,16,26
2019-09-06,17,24
2019-09-06,18,31
2019-09-06,19,30
2019-09-06,20,33
2019-09-06,21,44
2019-09-06,22,27
2019-09-06,23,22
2019-09-06,24,15
2019-09-07,01,14
2019-09-07,02,12
2019-09-07,03,13
2019-09-07,04,14
2019-09-07,05,36
2019-09-07,06,49
2019-09-07,07,37
2019-09-07,08,25
2019-09-07,09,28
2019-09-07,10,24
2019-09-07,11,23
2019-09-07,12,31
2019-09-07,13,24
2019-09-07,14,24
2019-09-07,15,62
2019-09-07,16,53
2019-09-07,17,57
2019-09-07,18,74
2019-09-07,19,62
2019-09-07,20,77
2019-09-07,21,62
2019-09-07,22,59
2019-09-07,23,54
2019-09-07,24,46
2019-09-08,01,40
2019-09-08,02,39
2019-09-08,03,28
2019-09-08,04,24
2019-09-08,05,27
2019-09-08,06,28
2019-09-08,07,25
2019-09-08,08,33
2019-09-08,09,43
2019-09-08,10,60
2019-09-08,11,88
2019-09-08,12,80
2019-09-08,13,66
2019-09-08,14,75
2019-09-08,15,66
2019-09-08,16,75
2019-09-08,17,86
2019-09-08,18,91
2019-09-08,4-1-19
2019-09-08,2-1-20
2019-09-08,21,88
2019-09-08,22,72
2019-09-08,23,65
2019-09-08,24,53
2019-09-09,01,38
2019-09-09,02,31
2019-09-09,03,30
2019-09-09,04,35
2019-09-09,05,35
2019-09-09,06,64
2019-09-09,07,91
2019-09-09,9-1-08
2019-09-09,1-1-09
2019-09-09,7-1-10
2019-09-09,1-1-11
2019-09-09,1-1-12
2019-09-09,2-1-13
2019-09-09,5-1-14
2019-09-09,8-1-15
2019-09-09,7-1-16
2019-09-09,9-1-17
2019-09-09,0-1-18
2019-09-09,3-1-19
2019-09-09,2-1-20
2019-09-09,21,90
2019-09-09,22,67
2019-09-09,23,45
2019-09-09,24,23
2019-09-10,01,21
2019-09-10,02,27
2019-09-10,03,27
2019-09-10,04,28
2019-09-10,05,55
2019-09-10,06,85
2019-09-10,07,86
2019-09-10,08,77
2019-09-10,09,63
2019-09-10,10,56
2019-09-10,11,56
2019-09-10,12,48
2019-09-10,13,46
2019-09-10,14,47
2019-09-10,15,61
2019-09-10,16,64
2019-09-10,17,61
2019-09-10,18,53
2019-09-10,19,52
2019-09-10,20,40
2019-09-10,21,23
2019-09-10,22,24
2019-09-10,23,21
2019-09-10,24,13
2019-09-11,01,16
2019-09-11,02,12
2019-09-11,03,9
2019-09-11,04,14
2019-09-11,05,29
2019-09-11,06,47
2019-09-11,07,57
2019-09-11,08,55
2019-09-11,09,45
2019-09-11,10,-
2019-09-11,11,-
2019-09-11,12,23
2019-09-11,13,24
2019-09-11,14,24
2019-09-11,15,26
2019-09-11,16,33
2019-09-11,17,32
2019-09-11,18,28
2019-09-11,19,26
2019-09-11,20,18
2019-09-11,21,11
2019-09-11,22,11
2019-09-11,23,11
2019-09-11,24,11
2019-09-12,01,12
2019-09-12,02,11
2019-09-12,03,11
2019-09-12,04,14
2019-09-12,05,25
2019-09-12,06,45
2019-09-12,07,48
2019-09-12,08,43
2019-09-12,09,40
2019-09-12,10,35
2019-09-12,11,-
2019-09-12,12,24
2019-09-12,13,27
2019-09-12,14,28
2019-09-12,15,26
2019-09-12,16,40
2019-09-12,17,45
2019-09-12,18,32
2019-09-12,19,31
2019-09-12,20,30
2019-09-12,21,39
2019-09-12,22,25
2019-09-12,23,18
2019-09-12,24,11
2019-09-13,01,11
2019-09-13,02,13
2019-09-13,03,11
2019-09-13,04,13
2019-09-13,05,15
2019-09-13,06,24
2019-09-13,07,45
2019-09-13,08,77
2019-09-13,6-1-09
2019-09-13,10,88
2019-09-13,11,83
2019-09-13,12,66
2019-09-13,13,72
2019-09-13,14,84
2019-09-13,15,74
2019-09-13,16,73
2019-09-13,17,70
2019-09-13,18,68
2019-09-13,19,82
2019-09-13,20,74
2019-09-13,21,67
2019-09-13,22,56
2019-09-13,23,43
2019-09-13,24,49
2019-09-14,01,37
2019-09-14,02,24
2019-09-14,03,22
2019-09-14,04,28
2019-09-14,05,36
2019-09-14,06,44
2019-09-14,07,56
2019-09-14,08,60
2019-09-14,09,62
2019-09-14,10,42
2019-09-14,11,28
2019-09-14,12,29
2019-09-14,13,30
2019-09-14,14,36
2019-09-14,15,24
2019-09-14,16,35
2019-09-14,17,30
2019-09-14,18,39
2019-09-14,19,53
2019-09-14,20,84
2019-09-14,21,77
2019-09-14,22,65
2019-09-14,23,49
2019-09-14,24,28
2019-09-15,01,17
2019-09-15,02,16
2019-09-15,03,13
2019-09-15,04,10
2019-09-15,05,12
2019-09-15,06,11
2019-09-15,07,10
2019-09-15,08,13
2019-09-15,09,14
2019-09-15,10,17
2019-09-15,11,19
2019-09-15,12,20
2019-09-15,13,19
2019-09-15,14,27
2019-09-15,15,20
2019-09-15,16,25
2019-09-15,17,36
2019-09-15,18,49
2019-09-15,19,40
2019-09-15,20,42
2019-09-15,21,30
2019-09-15,22,27
2019-09-15,23,27
2019-09-15,24,17
2019-09-16,01,10
2019-09-16,02,10
2019-09-16,03,11
2019-09-16,04,17
2019-09-16,05,32
2019-09-16,06,60
2019-09-16,0-1-07
2019-09-16,08,97
2019-09-16,09,67
2019-09-16,10,49
2019-09-16,11,54
2019-09-16,12,42
2019-09-16,13,55
2019-09-16,14,55
2019-09-16,15,70
2019-09-16,16,73
2019-09-16,17,78
2019-09-16,18,54
2019-09-16,19,51
2019-09-16,20,47
2019-09-16,21,56
2019-09-16,22,49
2019-09-16,23,32
2019-09-16,24,14
2019-09-17,01,11
2019-09-17,02,10
2019-09-17,03,11
2019-09-17,04,15
2019-09-17,05,19
2019-09-17,06,55
2019-09-17,07,79
2019-09-17,08,70
2019-09-17,09,68
2019-09-17,10,57
2019-09-17,11,60
2019-09-17,12,46
2019-09-17,13,47
2019-09-17,14,45
2019-09-17,15,43
2019-09-17,16,52
2019-09-17,17,51
2019-09-17,18,50
2019-09-17,19,49
2019-09-17,20,42
2019-09-17,21,35
2019-09-17,22,28
2019-09-17,23,29
2019-09-17,24,27
2019-09-18,01,20
2019-09-18,02,17
2019-09-18,03,19
2019-09-18,04,25
2019-09-18,05,46
2019-09-18,06,74
2019-09-18,07,-
2019-09-18,08,-
2019-09-18,09,88
2019-09-18,10,85
2019-09-18,11,-
2019-09-18,12,-
2019-09-18,13,59
2019-09-18,14,55
2019-09-18,15,63
2019-09-18,16,69
