,Date,Hour,e5,e10,diesel
4761,2019-07-18,9,1.511280702,1.485842105,1.289964912
4762,2019-07-18,10,1.482409091,1.455666667,1.254
4763,2019-07-18,11,1.520666667,1.496105263,1.289350877
4764,2019-07-18,12,1.493230769,1.465282051,1.259
4765,2019-07-18,13,1.475,1.451,1.243
4766,2019-07-18,14,1.52155102,1.497061224,1.290326531
4767,2019-07-18,15,1.492366337,1.464049505,1.257316832
4768,2019-07-18,16,1.480111111,1.457888889,1.249
4769,2019-07-18,17,1.496368421,1.469350877,1.263736842
4770,2019-07-18,18,1.474833333,1.440666667,1.243583333
4771,2019-07-18,19,1.474,1.444,1.244
4772,2019-07-18,20,1.542428571,1.514428571,1.310714286
4773,2019-07-18,21,1.489,1.469,1.259
4774,2019-07-18,22,1.507,1.487,1.277
4775,2019-07-18,23,1.525,1.505,1.295
4776,2019-07-19,0,1.543,1.523,1.313
4777,2019-07-19,1,1.561,1.541,1.331
4778,2019-07-19,2,1.579,1.559,1.349
4779,2019-07-19,3,1.567275862,1.541413793,1.334172414
4780,2019-07-19,4,1.544,1.519,1.31775
4781,2019-07-19,5,1.509588235,1.484,1.286352941
4782,2019-07-19,6,1.4986,1.4726,1.2658
4783,2019-07-19,7,1.492510638,1.463574468,1.260808511
4784,2019-07-19,8,1.522294798,1.493046243,1.296572254
4785,2019-07-19,9,1.491470588,1.467235294,1.267
4786,2019-07-19,10,1.460428571,1.430428571,1.239
4787,2019-07-19,11,1.511424242,1.486474747,1.292030303
4788,2019-07-19,12,1.483144144,1.455396396,1.260711712
4789,2019-07-19,13,1.453634146,1.426195122,1.231804878
4790,2019-07-19,14,1.481575758,1.454378788,1.259757576
4791,2019-07-19,15,1.458,1.435428571,1.232
4792,2019-07-19,16,1.440818182,1.419,1.221727273
4793,2019-07-19,17,1.465140351,1.438122807,1.243561404
4794,2019-07-19,18,1.449740741,1.417148148,1.226407407
4795,2019-07-19,19,1.4465,1.4115,1.2265
4796,2019-07-19,20,1.512428571,1.484428571,1.290714286
4797,2019-07-19,21,1.469,1.449,1.240428571
4798,2019-07-19,22,1.4915,1.4715,1.260642857
4799,2019-07-19,23,1.514,1.494,1.280857143
4800,2019-07-20,0,1.5365,1.5165,1.301071429
4801,2019-07-20,1,1.559,1.539,1.321285714
4802,2019-07-20,2,1.5815,1.5615,1.3415
4803,2019-07-20,3,1.57037931,1.544517241,1.334172414
4804,2019-07-20,4,1.519,1.489,1.292333333
4805,2019-07-20,5,1.49912987,1.474194805,1.277571429
4806,2019-07-20,6,1.485891892,1.458864865,1.265756757
4807,2019-07-20,7,1.468285714,1.440190476,1.256142857
4808,2019-07-20,8,1.529333333,1.502222222,1.315
4809,2019-07-20,9,1.493045802,1.466938931,1.280603053
4810,2019-07-20,10,1.472333333,1.445666667,1.256777778
4811,2019-07-20,11,1.505915888,1.48311215,1.290869159
4812,2019-07-20,12,1.482238095,1.451190476,1.266619048
4813,2019-07-20,13,1.47025,1.45025,1.26275
4814,2019-07-20,14,1.506653061,1.481857143,1.294204082
4815,2019-07-20,15,1.471891566,1.443939759,1.257192771
4816,2019-07-20,16,1.464,1.439,1.254
4817,2019-07-20,17,1.486368421,1.459350877,1.273736842
4818,2019-07-20,18,1.461424242,1.425666667,1.245969697
4819,2019-07-20,19,1.449,1.413347826,1.216826087
4820,2019-07-20,20,1.532428571,1.504428571,1.320714286
4821,2019-07-20,21,1.470428571,1.459,1.269
4822,2019-07-20,22,1.492642857,1.4795,1.2835
4823,2019-07-20,23,1.514857143,1.5,1.298
4824,2019-07-21,0,1.537071429,1.5205,1.3125
4825,2019-07-21,1,1.559285714,1.541,1.327
4826,2019-07-21,2,1.5815,1.5615,1.3415
4827,2019-07-21,3,1.569327869,1.542278689,1.332934426
4828,2019-07-21,4,1.529,1.503444444,1.309
4829,2019-07-21,5,1.511542373,1.486457627,1.298322034
4830,2019-07-21,6,1.498302326,1.468534884,1.282488372
4831,2019-07-21,7,1.482846154,1.455923077,1.263615385
4832,2019-07-21,8,1.503878049,1.478756098,1.28497561
4833,2019-07-21,9,1.471905983,1.448316239,1.236863248
4834,2019-07-21,10,1.440666667,1.415666667,1.197333333
4835,2019-07-21,11,1.486,1.462222222,1.246
4836,2019-07-21,12,1.458102564,1.430923077,1.213230769
4837,2019-07-21,13,1.445,1.421,1.203
4838,2019-07-21,14,1.487210526,1.461947368,1.242684211
4839,2019-07-21,15,1.454609756,1.42704878,1.206804878
4840,2019-07-21,16,1.440875,1.417125,1.200875
4841,2019-07-21,17,1.464833333,1.438166667,1.221333333
4842,2019-07-21,18,1.444185185,1.413814815,1.205296296
4843,2019-07-21,19,1.444,1.414,1.204
4844,2019-07-21,20,1.513285714,1.485285714,1.270714286
4845,2019-07-21,21,1.459,1.439,1.219
4846,2019-07-21,22,1.4835,1.4635,1.2435
4847,2019-07-21,23,1.508,1.488,1.268
4848,2019-07-22,0,1.5325,1.5125,1.2925
4849,2019-07-22,1,1.557,1.537,1.317
4850,2019-07-22,2,1.5815,1.5615,1.3415
4851,2019-07-22,3,1.57037931,1.544517241,1.334172414
4852,2019-07-22,4,1.503482759,1.478310345,1.263137931
4853,2019-07-22,5,1.514283019,1.490132075,1.287301887
4854,2019-07-22,6,1.50775,1.480875,1.2880625
4855,2019-07-22,7,1.49775,1.457125,1.280875
4856,2019-07-22,8,1.555837607,1.52857265,1.32942735
4857,2019-07-22,9,1.526241379,1.503310345,1.301931034
4858,2019-07-22,10,1.496259259,1.470333333,1.273444444
4859,2019-07-22,11,1.531407407,1.505481481,1.313166667
4860,2019-07-22,12,1.504833333,1.477888889,1.281361111
4861,2019-07-22,13,1.495,1.471,1.273
4862,2019-07-22,14,1.542043478,1.514978261,1.319108696
4863,2019-07-22,15,1.503421053,1.475210526,1.279315789
4864,2019-07-22,16,1.485862745,1.466254902,1.255862745
4865,2019-07-22,17,1.50188,1.477,1.26316
4866,2019-07-22,18,1.474777778,1.445888889,1.223444444
4867,2019-07-22,19,1.473210526,1.443736842,1.223210526
4868,2019-07-22,20,1.5436875,1.5149375,1.2918125
4869,2019-07-22,21,1.489,1.469,1.239
4870,2019-07-22,22,1.5075,1.4875,1.2595
4871,2019-07-22,23,1.526,1.506,1.28
4872,2019-07-23,0,1.5445,1.5245,1.3005
4873,2019-07-23,1,1.563,1.543,1.321
4874,2019-07-23,2,1.5815,1.5615,1.3415
4875,2019-07-23,3,1.57037931,1.544517241,1.337275862
4876,2019-07-23,4,1.53025,1.5065,1.282125
4877,2019-07-23,5,1.524915493,1.500971831,1.296746479
4878,2019-07-23,6,1.51425,1.48825,1.29125
4879,2019-07-23,7,1.4972,1.4704,1.2754
4880,2019-07-23,8,1.541484076,1.513840764,1.319955414
4881,2019-07-23,9,1.506619048,1.480142857,1.283190476
4882,2019-07-23,10,1.485666667,1.455666667,1.259
4883,2019-07-23,11,1.525597938,1.499927835,1.301989691
4884,2019-07-23,12,1.503903846,1.476211538,1.2765
4885,2019-07-23,13,1.486692308,1.462076923,1.259
4886,2019-07-23,14,1.531954545,1.505818182,1.298545455
4887,2019-07-23,15,1.492,1.464363636,1.261727273
4888,2019-07-23,16,1.472454545,1.448636364,1.241545455
4889,2019-07-23,17,1.485694215,1.459082645,1.26131405
4890,2019-07-23,18,1.454185185,1.421592593,1.233074074
4891,2019-07-23,19,1.4534,1.4238,1.2322
4892,2019-07-23,20,1.524142857,1.496142857,1.302428571
4893,2019-07-23,21,1.469,1.440428571,1.249
4894,2019-07-23,22,1.4915,1.464642857,1.2675
4895,2019-07-23,23,1.514,1.488857143,1.286
4896,2019-07-24,0,1.5365,1.513071429,1.3045
4897,2019-07-24,1,1.559,1.537285714,1.323
4898,2019-07-24,2,1.5815,1.5615,1.3415
4899,2019-07-24,3,1.5655625,1.538375,1.3299375
4900,2019-07-24,4,1.507076923,1.482461538,1.287076923
4901,2019-07-24,5,1.513516129,1.489322581,1.294645161
4902,2019-07-24,6,1.509823529,1.483941176,1.292294118
4903,2019-07-24,7,1.492304348,1.467,1.271521739
4904,2019-07-24,8,1.510165644,1.483785276,1.288693252
4905,2019-07-24,9,1.466655172,1.441068966,1.244172414
4906,2019-07-24,10,1.43704878,1.411845528,1.216073171
4907,2019-07-24,11,1.467834356,1.438754601,1.243233129
4908,2019-07-24,12,1.43528866,1.409824742,1.212917526
4909,2019-07-24,13,1.416826087,1.393202899,1.202478261
4910,2019-07-24,14,1.456653061,1.431857143,1.247571429
4911,2019-07-24,15,1.429963855,1.402012048,1.218518072
4912,2019-07-24,16,1.421727273,1.396272727,1.211727273
4913,2019-07-24,17,1.437,1.413428571,1.226142857
4914,2019-07-24,18,1.419666667,1.389333333,1.211
4915,2019-07-24,19,1.422333333,1.395666667,1.219
4916,2019-07-24,20,1.487571429,1.459571429,1.276714286
4917,2019-07-24,21,1.439,1.419,1.229
4918,2019-07-24,22,1.471,1.451,1.255
4919,2019-07-24,23,1.503,1.483,1.281
4920,2019-07-25,0,1.535,1.515,1.307
4921,2019-07-25,1,1.567,1.547,1.333
4922,2019-07-25,2,1.599,1.579,1.359
4923,2019-07-25,3,1.569862069,1.544,1.343655172
4924,2019-07-25,4,1.464142857,1.447571429,1.261
4925,2019-07-25,5,1.488285714,1.462857143,1.272714286
4926,2019-07-25,6,1.465326531,1.438489796,1.250734694
4927,2019-07-25,7,1.443316547,1.415978417,1.233964029
4928,2019-07-25,8,1.467404255,1.440170213,1.25756383
4929,2019-07-25,9,1.432093525,1.407561151,1.218784173
4930,2019-07-25,10,1.414116279,1.390627907,1.202023256
4931,2019-07-25,11,1.4539,1.4281,1.2418
4932,2019-07-25,12,1.427554217,1.401168675,1.215024096
4933,2019-07-25,13,1.412333333,1.389,1.202333333
4934,2019-07-25,14,1.459108696,1.433673913,1.246826087
4935,2019-07-25,15,1.430764706,1.400647059,1.216529412
4936,2019-07-25,16,1.415666667,1.395666667,1.204833333
4937,2019-07-25,17,1.434714286,1.407412698,1.222333333
4938,2019-07-25,18,1.414833333,1.380666667,1.203583333
4939,2019-07-25,19,1.414,1.384,1.204
4940,2019-07-25,20,1.483285714,1.455285714,1.270714286
4941,2019-07-25,21,1.429,1.400428571,1.219
4942,2019-07-25,22,1.4615,1.434642857,1.2455
4943,2019-07-25,23,1.494,1.468857143,1.272
4944,2019-07-26,0,1.5265,1.503071429,1.2985
4945,2019-07-26,1,1.559,1.537285714,1.325
4946,2019-07-26,2,1.5915,1.5715,1.3515
4947,2019-07-26,3,1.577275862,1.551413793,1.344172414
4948,2019-07-26,4,1.486,1.461,1.275
4949,2019-07-26,5,1.480290323,1.453516129,1.262548387
4950,2019-07-26,6,1.50275,1.47275,1.28025
4951,2019-07-26,7,1.4486875,1.4193125,1.2386875
4952,2019-07-26,8,1.489232558,1.462875969,1.276674419
4953,2019-07-26,9,1.459617284,1.434925926,1.244061728
4954,2019-07-26,10,1.43342623,1.406377049,1.22342623
4955,2019-07-26,11,1.475759259,1.4465,1.262703704
4956,2019-07-26,12,1.441695652,1.41526087,1.229347826
4957,2019-07-26,13,1.424,1.396567568,1.212378378
4958,2019-07-26,14,1.458314286,1.432142857,1.250314286
4959,2019-07-26,15,1.425818182,1.400590909,1.216954545
4960,2019-07-26,16,1.414,1.389,1.214
4961,2019-07-26,17,1.4365,1.409416667,1.23525
4962,2019-07-26,18,1.414185185,1.383814815,1.213074074
4963,2019-07-26,19,1.412333333,1.385666667,1.219
4964,2019-07-26,20,1.484142857,1.456142857,1.282428571
4965,2019-07-26,21,1.429,1.409,1.229
4966,2019-07-26,22,1.4595,1.4395,1.2515
4967,2019-07-26,23,1.49,1.47,1.274
4968,2019-07-27,0,1.5205,1.5005,1.2965
4969,2019-07-27,1,1.551,1.531,1.319
4970,2019-07-27,2,1.5815,1.5615,1.3415
4971,2019-07-27,3,1.577275862,1.551413793,1.344172414
4972,2019-07-27,4,1.486777778,1.461222222,1.285666667
4973,2019-07-27,5,1.480549296,1.458859155,1.275478873
4974,2019-07-27,6,1.484263158,1.454789474,1.270842105
4975,2019-07-27,7,1.461,1.429,1.261
4976,2019-07-27,8,1.520388889,1.493351852,1.311777778
4977,2019-07-27,9,1.459701754,1.438210526,1.262333333
4978,2019-07-27,10,1.445666667,1.419,1.245666667
4979,2019-07-27,11,1.48383871,1.458892473,1.282225806
4980,2019-07-27,12,1.454737705,1.426131148,1.25252459
4981,2019-07-27,13,1.443,1.423,1.241
4982,2019-07-27,14,1.491676056,1.463788732,1.290408451
4983,2019-07-27,15,1.453234234,1.428459459,1.251162162
4984,2019-07-27,16,1.440724138,1.414517241,1.233482759
4985,2019-07-27,17,1.462163265,1.435836735,1.255326531
4986,2019-07-27,18,1.443791667,1.412958333,1.233166667
4987,2019-07-27,19,1.443285714,1.414714286,1.231857143
4988,2019-07-27,20,1.512157895,1.480052632,1.300578947
4989,2019-07-27,21,1.459,1.439,1.249
4990,2019-07-27,22,1.4835,1.4635,1.2675
4991,2019-07-27,23,1.508,1.488,1.286
4992,2019-07-28,0,1.5325,1.5125,1.3045
4993,2019-07-28,1,1.557,1.537,1.323
4994,2019-07-28,2,1.5815,1.5615,1.3415
4995,2019-07-28,3,1.577275862,1.551413793,1.344172414
4996,2019-07-28,4,1.51025,1.48525,1.299
4997,2019-07-28,5,1.508047619,1.48915873,1.290428571
4998,2019-07-28,6,1.5015,1.47025,1.279
4999,2019-07-28,7,1.459322581,1.433516129,1.249
5000,2019-07-28,8,1.5124,1.487066667,1.289133333
5001,2019-07-28,9,1.458555556,1.435,1.238555556
5002,2019-07-28,10,1.433285714,1.404714286,1.214714286
5003,2019-07-28,11,1.485428571,1.45852381,1.264714286
5004,2019-07-28,12,1.454196078,1.428705882,1.231254902
5005,2019-07-28,13,1.432823529,1.404,1.213705882
5006,2019-07-28,14,1.486380952,1.45947619,1.265309524
5007,2019-07-28,15,1.455078431,1.431352941,1.233019608
5008,2019-07-28,16,1.425451613,1.400612903,1.208677419
5009,2019-07-28,17,1.444865385,1.417173077,1.228615385
5010,2019-07-28,18,1.422066667,1.396733333,1.208466667
5011,2019-07-28,19,1.419,1.379,1.209
5012,2019-07-28,20,1.484142857,1.456142857,1.272428571
5013,2019-07-28,21,1.429,1.400428571,1.219
5014,2019-07-28,22,1.4595,1.432642857,1.2435
5015,2019-07-28,23,1.49,1.464857143,1.268
5016,2019-07-29,0,1.5205,1.497071429,1.2925
5017,2019-07-29,1,1.551,1.529285714,1.317
5018,2019-07-29,2,1.5815,1.5615,1.3415
5019,2019-07-29,3,1.577275862,1.551413793,1.344172414
5020,2019-07-29,4,1.486272727,1.461727273,1.276272727
5021,2019-07-29,5,1.47604918,1.451459016,1.260147541
5022,2019-07-29,6,1.476045455,1.443772727,1.255818182
5023,2019-07-29,7,1.446741935,1.420935484,1.230612903
5024,2019-07-29,8,1.509064935,1.479194805,1.288025974
5025,2019-07-29,9,1.464555556,1.439606061,1.242737374
5026,2019-07-29,10,1.430282051,1.404128205,1.212333333
5027,2019-07-29,11,1.482793103,1.455436782,1.262448276
5028,2019-07-29,12,1.454714286,1.429,1.231987013
5029,2019-07-29,13,1.436142857,1.407571429,1.216142857
5030,2019-07-29,14,1.486425743,1.459693069,1.263455446
5031,2019-07-29,15,1.458594595,1.431297297,1.235756757
5032,2019-07-29,16,1.440403509,1.408824561,1.221982456
5033,2019-07-29,17,1.453210526,1.421982456,1.234263158
5034,2019-07-29,18,1.445296296,1.412703704,1.226407407
5035,2019-07-29,19,1.442333333,1.415666667,1.229
5036,2019-07-29,20,1.506631579,1.479263158,1.285052632
5037,2019-07-29,21,1.459,1.439,1.239
5038,2019-07-29,22,1.485,1.465,1.261
5039,2019-07-29,23,1.511,1.491,1.283
5040,2019-07-30,0,1.537,1.517,1.305
5041,2019-07-30,1,1.563,1.543,1.327
5042,2019-07-30,2,1.589,1.569,1.349
5043,2019-07-30,3,1.585545455,1.559363636,1.345545455
5044,2019-07-30,4,1.519833333,1.489833333,1.284833333
5045,2019-07-30,5,1.509441176,1.484147059,1.283705882
5046,2019-07-30,6,1.50275,1.47275,1.275875
5047,2019-07-30,7,1.472382353,1.447823529,1.242529412
5048,2019-07-30,8,1.496531646,1.470582278,1.27121519
5049,2019-07-30,9,1.456439024,1.431073171,1.230219512
5050,2019-07-30,10,1.437333333,1.410666667,1.217333333
5051,2019-07-30,11,1.482214286,1.458166667,1.264357143
5052,2019-07-30,12,1.453166667,1.425944444,1.23025
5053,2019-07-30,13,1.439,1.410428571,1.217571429
5054,2019-07-30,14,1.482679245,1.455132075,1.262396226
5055,2019-07-30,15,1.4549375,1.4293125,1.234833333
5056,2019-07-30,16,1.427255034,1.402087248,1.215778523
5057,2019-07-30,17,1.4334375,1.406625,1.2181875
5058,2019-07-30,18,1.411014925,1.383626866,1.193776119
5059,2019-07-30,19,1.398565217,1.371608696,1.18073913
5060,2019-07-30,20,1.470463415,1.447292683,1.254609756
5061,2019-07-30,21,1.419,1.399,1.199
5062,2019-07-30,22,1.453,1.433,1.229
5063,2019-07-30,23,1.487,1.467,1.259
5064,2019-07-31,0,1.521,1.501,1.289
5065,2019-07-31,1,1.555,1.535,1.319
5066,2019-07-31,2,1.589,1.569,1.349
5067,2019-07-31,3,1.5899375,1.559,1.3499375
5068,2019-07-31,4,1.476857143,1.454,1.255428571
5069,2019-07-31,5,1.467571429,1.44022449,1.245122449
5070,2019-07-31,6,1.463210526,1.434087719,1.239
5071,2019-07-31,7,1.439714286,1.410428571,1.22025
5072,2019-07-31,8,1.478183673,1.453421769,1.264918367
5073,2019-07-31,9,1.4576,1.4321,1.237
5074,2019-07-31,10,1.4365,1.408166667,1.214833333
5075,2019-07-31,11,1.481962963,1.457765432,1.264185185
5076,2019-07-31,12,1.45275,1.428861111,1.2315
5077,2019-07-31,13,1.4365,1.40775,1.21775
5078,2019-07-31,14,1.479384615,1.452653846,1.258807692
5079,2019-07-31,15,1.461588235,1.434764706,1.237588235
5080,2019-07-31,16,1.436,1.411166667,1.219166667
5081,2019-07-31,17,1.4501,1.423,1.2316
5082,2019-07-31,18,1.435086957,1.406246377,1.212913043
5083,2019-07-31,19,1.423545455,1.402636364,1.203545455
5084,2019-07-31,20,1.491571429,1.463571429,1.269857143
5085,2019-07-31,21,1.430428571,1.410428571,1.219
5086,2019-07-31,22,1.452918919,1.427108108,1.232513514
5087,2019-07-31,23,1.489439189,1.465081081,1.264135135
5088,2019-08-01,0,1.525959459,1.503054054,1.295756757
5089,2019-08-01,1,1.56247973,1.541027027,1.327378378
5090,2019-08-01,2,1.599,1.579,1.359
5091,2019-08-01,3,1.59040625,1.56040625,1.34665625
5092,2019-08-01,4,1.491,1.467,1.273
5093,2019-08-01,5,1.480960784,1.455862745,1.260764706
5094,2019-08-01,6,1.503615385,1.477461538,1.274384615
5095,2019-08-01,7,1.464714286,1.433285714,1.244714286
5096,2019-08-01,8,1.52046789,1.497348624,1.297440367
5097,2019-08-01,9,1.466184466,1.440553398,1.246184466
5098,2019-08-01,10,1.452018868,1.426358491,1.23145283
5099,2019-08-01,11,1.490111111,1.465969697,1.270414141
5100,2019-08-01,12,1.455055046,1.427165138,1.237715596
5101,2019-08-01,13,1.43861039,1.410688312,1.225753247
5102,2019-08-01,14,1.478769231,1.451846154,1.263153846
5103,2019-08-01,15,1.437273381,1.41223741,1.224035971
5104,2019-08-01,16,1.417230769,1.391615385,1.207076923
5105,2019-08-01,17,1.425985294,1.40025,1.215911765
5106,2019-08-01,18,1.395166667,1.371333333,1.193666667
5107,2019-08-01,19,1.399,1.379,1.206142857
5108,2019-08-01,20,1.466346939,1.439408163,1.263081633
5109,2019-08-01,21,1.409,1.380428571,1.193285714
5110,2019-08-01,22,1.439273224,1.411201405,1.219265418
5111,2019-08-01,23,1.469546448,1.441974239,1.245245121
5112,2019-08-02,0,1.499819672,1.472747073,1.271224824
5113,2019-08-02,1,1.530092896,1.503519906,1.297204528
5114,2019-08-02,2,1.56036612,1.53429274,1.323184231
5115,2019-08-02,3,1.590639344,1.565065574,1.349163934
5116,2019-08-02,4,1.479,1.4515,1.274833333
5117,2019-08-02,5,1.505727273,1.479363636,1.287909091
5118,2019-08-02,6,1.442142857,1.416047619,1.248238095
5119,2019-08-02,7,1.412255814,1.391209302,1.214348837
5120,2019-08-02,8,1.44886755,1.422112583,1.24502649
5121,2019-08-02,9,1.423509804,1.401156863,1.219686275
5122,2019-08-02,10,1.402333333,1.377333333,1.202333333
5123,2019-08-02,11,1.449093458,1.423766355,1.248719626
5124,2019-08-02,12,1.432522727,1.406386364,1.230704545
5125,2019-08-02,13,1.421272727,1.3965,1.211045455
5126,2019-08-02,14,1.458818182,1.436181818,1.256090909
5127,2019-08-02,15,1.430634615,1.405730769,1.224288462
5128,2019-08-02,16,1.416272727,1.388090909,1.213090909
5129,2019-08-02,17,1.443,1.416833333,1.239833333
5130,2019-08-02,18,1.422333333,1.393074074,1.21862963
5131,2019-08-02,19,1.424,1.394,1.224
5132,2019-08-02,20,1.488428571,1.460428571,1.286714286
5133,2019-08-02,21,1.439,1.419,1.239
5134,2019-08-02,22,1.4675,1.422,1.2615
5135,2019-08-02,23,1.496,1.425,1.284
5136,2019-08-03,0,1.5245,1.428,1.3065
5137,2019-08-03,1,1.553,1.431,1.329
5138,2019-08-03,2,1.5815,1.434,1.3515
5139,2019-08-03,3,1.59384375,1.563375,1.3515
5140,2019-08-03,4,1.49,1.465,1.289
5141,2019-08-03,5,1.488761905,1.462095238,1.280547619
5142,2019-08-03,6,1.466391304,1.436246377,1.26073913
5143,2019-08-03,7,1.437837209,1.417372093,1.240976744
5144,2019-08-03,8,1.469967742,1.442935484,1.266870968
5145,2019-08-03,9,1.442461538,1.418102564,1.239512821
5146,2019-08-03,10,1.419,1.395666667,1.220666667
5147,2019-08-03,11,1.456152778,1.429347222,1.255319444
5148,2019-08-03,12,1.433285714,1.411,1.230285714
5149,2019-08-03,13,1.425,1.401,1.223
5150,2019-08-03,14,1.466826087,1.442369565,1.265847826
5151,2019-08-03,15,1.432461538,1.408711538,1.228134615
5152,2019-08-03,16,1.419,1.3966,1.2138
5153,2019-08-03,17,1.442195876,1.415494845,1.237041237
5154,2019-08-03,18,1.424833333,1.394416667,1.218166667
5155,2019-08-03,19,1.424,1.394,1.214
5156,2019-08-03,20,1.491790698,1.459465116,1.278069767
5157,2019-08-03,21,1.439,1.419,1.229
5158,2019-08-03,22,1.424,1.419,1.214
5159,2019-08-03,23,1.463375,1.454625,1.248375
5160,2019-08-04,0,1.50275,1.49025,1.28275
5161,2019-08-04,1,1.542125,1.525875,1.317125
5162,2019-08-04,2,1.5815,1.5615,1.3515
5163,2019-08-04,3,1.594862069,1.569,1.351758621
5164,2019-08-04,4,1.496777778,1.471222222,1.283444444
5165,2019-08-04,5,1.505,1.479533333,1.2826
5166,2019-08-04,6,1.471040816,1.437571429,1.245938776
5167,2019-08-04,7,1.445285714,1.419,1.230714286
5168,2019-08-04,8,1.503733333,1.480666667,1.284133333
5169,2019-08-04,9,1.439108696,1.417586957,1.236934783
5170,2019-08-04,10,1.417823529,1.390764706,1.216058824
5171,2019-08-04,11,1.464806452,1.440827957,1.265129032
5172,2019-08-04,12,1.433880952,1.408285714,1.231380952
5173,2019-08-04,13,1.420428571,1.396142857,1.217571429
5174,2019-08-04,14,1.470923077,1.444641026,1.269769231
5175,2019-08-04,15,1.439178571,1.413375,1.235160714
5176,2019-08-04,16,1.419,1.392684211,1.215315789
5177,2019-08-04,17,1.439841121,1.414327103,1.23488785
5178,2019-08-04,18,1.426777778,1.402555556,1.219222222
5179,2019-08-04,19,1.429,1.389,1.219
5180,2019-08-04,20,1.49275,1.464,1.28325
5181,2019-08-04,21,1.439,1.419,1.229
5182,2019-08-04,22,1.4675,1.4475,1.2535
5183,2019-08-04,23,1.496,1.476,1.278
5184,2019-08-05,0,1.5245,1.5045,1.3025
5185,2019-08-05,1,1.553,1.533,1.327
5186,2019-08-05,2,1.5815,1.5615,1.3515
5187,2019-08-05,3,1.59457377,1.563590164,1.351622951
5188,2019-08-05,4,1.484454545,1.467181818,1.287181818
5189,2019-08-05,5,1.489980392,1.462529412,1.274098039
5190,2019-08-05,6,1.506714286,1.479857143,1.283
5191,2019-08-05,7,1.4765,1.4465,1.269
5192,2019-08-05,8,1.52852381,1.502253968,1.310666667
5193,2019-08-05,9,1.469517241,1.444689655,1.265982759
5194,2019-08-05,10,1.444714286,1.419,1.236142857
5195,2019-08-05,11,1.487448276,1.460637931,1.280206897
5196,2019-08-05,12,1.457282828,1.427080808,1.254050505
5197,2019-08-05,13,1.435744186,1.407953488,1.234348837
5198,2019-08-05,14,1.470168831,1.443025974,1.268805195
5199,2019-08-05,15,1.4305,1.4071,1.2308
5200,2019-08-05,16,1.4193125,1.3936875,1.212125
5201,2019-08-05,17,1.441340426,1.413787234,1.235382979
5202,2019-08-05,18,1.421592593,1.395851852,1.212703704
5203,2019-08-05,19,1.421857143,1.393285714,1.211857143
5204,2019-08-05,20,1.493285714,1.465285714,1.284142857
5205,2019-08-05,21,1.430428571,1.419,1.229
5206,2019-08-05,22,1.460642857,1.4475,1.2495
5207,2019-08-05,23,1.490857143,1.476,1.27
5208,2019-08-06,0,1.521071429,1.5045,1.2905
5209,2019-08-06,1,1.551285714,1.533,1.311
5210,2019-08-06,2,1.5815,1.5615,1.3315
5211,2019-08-06,3,1.586631579,1.560315789,1.346631579
5212,2019-08-06,4,1.522035714,1.493285714,1.305071429
5213,2019-08-06,5,1.485785714,1.457928571,1.268285714
5214,2019-08-06,6,1.463,1.431,1.25
5215,2019-08-06,7,1.470428571,1.441857143,1.258285714
5216,2019-08-06,8,1.514075758,1.490363636,1.300666667
5217,2019-08-06,9,1.469571429,1.446238095,1.260333333
5218,2019-08-06,10,1.44175,1.4175,1.239875
5219,2019-08-06,11,1.481430556,1.454625,1.276916667
5220,2019-08-06,12,1.448741379,1.421155172,1.245637931
5221,2019-08-06,13,1.424542169,1.398277108,1.223457831
5222,2019-08-06,14,1.461526316,1.437210526,1.265315789
5223,2019-08-06,15,1.431727273,1.403886364,1.230704545
5224,2019-08-06,16,1.420071429,1.393642857,1.213285714
5225,2019-08-06,17,1.440401869,1.414327103,1.232925234
5226,2019-08-06,18,1.422148148,1.395296296,1.212703704
5227,2019-08-06,19,1.424,1.389,1.214
5228,2019-08-06,20,1.493285714,1.465285714,1.281571429
5229,2019-08-06,21,1.439,1.419,1.229
5230,2019-08-06,22,1.4675,1.4475,1.2495
5231,2019-08-06,23,1.496,1.476,1.27
5232,2019-08-07,0,1.5245,1.5045,1.2905
5233,2019-08-07,1,1.553,1.533,1.311
5234,2019-08-07,2,1.5815,1.5615,1.3315
5235,2019-08-07,3,1.574862069,1.549,1.334862069
5236,2019-08-07,4,1.490818182,1.467181818,1.280818182
5237,2019-08-07,5,1.486361111,1.45775,1.269694444
5238,2019-08-07,6,1.470153846,1.438615385,1.257846154
5239,2019-08-07,7,1.461631579,1.432157895,1.251631579
5240,2019-08-07,8,1.525666667,1.499392157,1.311254902
5241,2019-08-07,9,1.470634615,1.443519231,1.259096154
5242,2019-08-07,10,1.440428571,1.411857143,1.230428571
5243,2019-08-07,11,1.494333333,1.469222222,1.281333333
5244,2019-08-07,12,1.459454545,1.433772727,1.244681818
5245,2019-08-07,13,1.443782609,1.418565217,1.231826087
5246,2019-08-07,14,1.48405618,1.45641573,1.273044944
5247,2019-08-07,15,1.464633803,1.437028169,1.247873239
5248,2019-08-07,16,1.444510204,1.42144898,1.230836735
5249,2019-08-07,17,1.462833333,1.437666667,1.249833333
5250,2019-08-07,18,1.430851852,1.397148148,1.219740741
5251,2019-08-07,19,1.437571429,1.409,1.227571429
5252,2019-08-07,20,1.510578947,1.478473684,1.293473684
5253,2019-08-07,21,1.459,1.430428571,1.240428571
