Date,Hour,NO2-ug-per-m3,Cars-Direction-1,Cars-Direction-2,Cars-Total,Day-Of-Week,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,January,February,March,April,May,June,July,August,September,October,November,December,SchoolHoliday,wind_meters_per_second,rain_millimeters,did_it_rain,air_temp_deg_c,relative_humidity_percent,e5,e10,diesel,Number of vessels
2019-02-21,12,38,450,487,937,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0.0,0,7.9,89.0,1.35264864864865,1.32805405405405,1.26751351351351,1
2019-02-21,13,43,452,504,956,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.0,1,7.8,91.0,1.34012244897959,1.31369387755102,1.26359183673469,1
2019-02-21,14,51,481,611,1092,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,1,8.0,91.0,1.327,1.3021578947368402,1.24205263157895,4
2019-02-21,15,57,521,527,1048,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.1,1,7.5,94.0,1.324,1.2990000000000002,1.239,4
2019-02-21,17,65,691,708,1399,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.0,1,7.2,95.0,1.33088976377953,1.30270078740157,1.24608661417323,6
2019-02-21,18,56,508,590,1098,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.1,1,7.0,96.0,1.31835483870968,1.29254838709677,1.2307741935483898,5
2019-02-21,19,45,393,480,873,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0,6.9,99.0,1.3046470588235302,1.27735294117647,1.22076470588235,6
2019-02-21,20,41,210,311,521,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.0,0,6.9,100.0,1.31754545454545,1.29227272727273,1.23390909090909,9
2019-02-21,21,57,163,189,352,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0.0,0,6.9,100.0,1.33844444444444,1.30566666666667,1.25344444444444,9
2019-02-21,22,52,104,146,250,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.0,0,6.9,99.0,1.3675714285714298,1.379,1.279,9
2019-02-22,6,80,186,121,307,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,0,3.0,84.0,1.40385207100592,1.37817159763314,1.31166272189349,6
2019-02-22,8,80,800,545,1345,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0.0,0,2.8,82.0,1.37331818181818,1.35013636363636,1.27672727272727,5
2019-02-22,9,74,522,390,912,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,2.8,77.0,1.36512903225806,1.33921505376344,1.27104301075269,5
2019-02-22,10,77,498,433,931,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0,2.8,74.0,1.35616814159292,1.3310353982300902,1.26997345132743,6
2019-02-22,11,72,506,491,997,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.0,0,3.6,74.0,1.3771045751634,1.35102614379085,1.29076470588235,6
2019-02-22,12,76,566,524,1090,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,4.7,65.0,1.36778378378378,1.34427027027027,1.2850810810810802,6
2019-02-22,13,75,592,678,1270,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,4.7,64.0,1.35559340659341,1.3303186813186798,1.279,7
2019-02-22,14,66,522,754,1276,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,5.0,64.0,1.3504285714285702,1.32265079365079,1.26233333333333,6
2019-02-22,15,97,580,643,1223,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,0,5.1,62.0,1.3550714285714298,1.33030952380952,1.26864285714286,5
2019-02-22,16,90,549,608,1157,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,4.3,67.0,1.3692112676056298,1.3452676056338,1.28322535211268,4
2019-02-22,17,96,520,580,1100,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,3.4,72.0,1.34479310344828,1.31810344827586,1.2617586206896498,7
2019-02-22,19,88,340,439,779,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0,2.0,78.0,1.32496153846154,1.29573076923077,1.23342307692308,6
2019-02-22,20,86,215,335,550,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,0,1.6,79.0,1.34218181818182,1.3178636363636398,1.25559090909091,9
2019-02-22,21,80,153,176,329,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,1.4,81.0,1.3733333333333302,1.341,1.28533333333333,7
2019-02-22,22,78,119,139,258,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0,1.1,81.0,1.3615,1.3415,1.25275,7
2019-02-23,2,16,22,28,50,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,0,0.7,68.0,1.399,1.379,1.319,2
2019-02-23,3,19,15,12,27,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,0,0.3,69.0,1.379,1.359,1.2990000000000002,3
2019-02-23,4,43,16,12,28,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,0.3,67.0,1.36193333333333,1.3366,1.27353333333333,5
2019-02-23,5,59,21,16,37,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,-0.2,70.0,1.43132558139535,1.40721705426357,1.33341860465116,6
2019-02-23,6,51,58,42,100,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,-0.1,69.0,1.40736206896552,1.3832241379310302,1.31339655172414,6
2019-02-23,7,39,78,64,142,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0,-0.1,72.0,1.39659615384615,1.36967307692308,1.30467307692308,15
2019-02-23,8,45,79,60,139,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0,0.4,68.0,1.3936728971962602,1.369,1.2897476635513998,16
2019-02-23,9,45,253,177,430,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,0,1.7,67.0,1.3862527472527502,1.3598791208791203,1.27998901098901,17
2019-02-23,10,40,438,344,782,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.0,0,3.0,58.0,1.3784972067039098,1.3526312849162,1.27486592178771,9
2019-02-23,11,54,503,432,935,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,0,3.9,56.0,1.40037931034483,1.37503448275862,1.30193103448276,6
2019-02-23,12,51,528,481,1009,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0,5.0,49.0,1.38226530612245,1.3559387755102,1.29073469387755,5
2019-02-23,13,45,513,459,972,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0,5.9,47.0,1.3595102040816298,1.3324693877551002,1.27104081632653,10
2019-02-23,14,59,438,463,901,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,0,6.5,46.0,1.3468125,1.3215,1.26134375,8
2019-02-23,15,74,454,492,946,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,0,6.4,44.0,1.33723529411765,1.3106470588235302,1.25605882352941,10
2019-02-23,16,72,351,437,788,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0,5.8,51.0,1.36422613065327,1.34020603015075,1.28693969849246,13
2019-02-23,17,98,367,458,825,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,5.5,49.0,1.33538461538461,1.31046153846154,1.2626153846153798,11
2019-02-23,18,90,391,387,778,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,4.8,53.0,1.3315,1.30583333333333,1.244,16
2019-02-23,19,67,305,328,633,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,4.5,57.0,1.3186363636363605,1.29027272727273,1.2335454545454498,14
2019-02-23,20,29,203,252,455,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0,4.4,55.0,1.304,1.284,1.214,14
2019-02-23,21,30,119,153,272,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0,3.9,53.0,1.37070212765957,1.3432553191489398,1.28389361702128,14
2019-02-23,22,31,85,118,203,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,0,3.6,51.0,1.399,1.379,1.279,11
2019-02-24,3,36,18,15,33,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,1.1,64.0,1.389,1.369,1.3090000000000002,7
2019-02-24,4,45,22,17,39,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,1.2,65.0,1.44952631578947,1.42952631578947,1.35005263157895,6
2019-02-24,5,39,18,22,40,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,0,1.0,68.0,1.4270821917808203,1.3974931506849295,1.33242465753425,7
2019-02-24,6,33,48,40,88,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0,0.7,70.0,1.4058,1.38324,1.3162,7
2019-02-24,7,50,39,43,82,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,0,0.1,75.0,1.39711320754717,1.36918867924528,1.30484905660377,14
2019-02-24,8,56,52,47,99,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,0,2.3,67.0,1.3873333333333302,1.36177777777778,1.304,14
2019-02-24,9,46,104,112,216,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,0,4.5,60.0,1.3818,1.3498,1.2702,15
2019-02-24,10,51,248,196,444,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,0,7.3,52.0,1.36646987951807,1.34201204819277,1.27092771084337,16
2019-02-24,11,61,316,308,624,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,8.2,53.0,1.39309836065574,1.3665409836065598,1.30744262295082,11
2019-02-24,12,42,450,325,775,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,0,11.1,44.0,1.3649285714285702,1.34285714285714,1.29392857142857,4
2019-02-24,13,45,516,372,888,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.0,0,11.4,45.0,1.34033333333333,1.314,1.2819999999999998,5
2019-02-24,14,48,523,433,956,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.0,0,12.1,47.0,1.33354545454545,1.3044545454545502,1.26718181818182,2
2019-02-24,15,44,514,474,988,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.0,0,12.1,46.0,1.3806,1.3558,1.3106,2
2019-02-24,16,72,389,519,908,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,0,10.8,54.0,1.36416129032258,1.3372258064516105,1.29658064516129,5
2019-02-24,17,98,359,543,902,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0,8.7,60.0,1.33793442622951,1.31367213114754,1.2821147540983602,1
2019-02-24,18,98,349,432,781,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0,5.0,65.0,1.3343846153846102,1.30823076923077,1.26284615384615,5
2019-02-24,19,98,230,261,491,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,0,5.7,66.0,1.32433333333333,1.3030000000000002,1.247,7
2019-02-24,20,91,165,231,396,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0,4.6,70.0,1.401,1.381,1.329,8
2019-02-24,21,78,115,152,267,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,3.2,74.0,1.38358333333333,1.35441666666667,1.30983333333333,10
2019-02-24,22,66,74,94,168,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,0,2.8,75.0,1.399,1.379,1.279,16
2019-02-25,2,55,7,9,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.0,0,-2.0,87.0,1.399,1.379,1.329,6
2019-02-25,4,65,9,12,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0,-0.6,94.0,1.44952631578947,1.42952631578947,1.35057894736842,4
2019-02-25,5,89,43,42,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0,-1.0,94.0,1.43855223880597,1.41213432835821,1.3484029850746295,3
2019-02-25,10,76,505,478,983,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.0,0,7.3,76.0,1.37026865671642,1.34601492537313,1.2834776119403,4
2019-02-25,11,83,482,438,920,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0,8.4,73.0,1.36564634146341,1.34046341463415,1.3015,10
2019-02-25,12,78,494,521,1015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0,10.2,66.0,1.3614637681159398,1.33740579710145,1.29160869565217,5
2019-02-25,13,78,507,504,1011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,11.8,62.0,1.33644444444444,1.31177777777778,1.28033333333333,7
2019-02-25,14,68,451,556,1007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,12.4,61.0,1.32885074626866,1.30288059701493,1.27019402985075,7
2019-02-25,15,67,523,531,1054,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.0,0,12.3,61.0,1.34195081967213,1.31883606557377,1.28539344262295,7
2019-02-25,16,79,605,678,1283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0.0,0,11.4,63.0,1.3505923566879,1.32664331210191,1.29333121019108,10
2019-02-25,17,92,631,740,1371,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0,9.6,67.0,1.3265939849624,1.29997744360902,1.27411278195489,7
2019-02-25,18,74,536,633,1169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0,5.8,82.0,1.3115,1.2863611111111102,1.25733333333333,5
2019-02-25,19,88,356,470,826,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.0,0,5.6,77.0,1.29976923076923,1.27207692307692,1.24438461538462,4
2019-02-25,20,83,194,274,468,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0,4.3,78.0,1.339,1.32011111111111,1.28122222222222,4
2019-02-25,21,70,120,192,312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.0,0,1.9,82.0,1.35441666666667,1.32525,1.30066666666667,8
2019-02-25,22,69,87,119,206,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0,1.2,85.0,1.399,1.379,1.279,9
2019-02-26,2,49,8,12,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.0,0,-0.3,94.0,1.379,1.359,1.329,7
2019-02-26,4,54,9,9,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0,1.0,94.0,1.439,1.419,1.379,8
2019-02-26,5,79,29,41,70,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0,1.5,94.0,1.4294545454545502,1.40490909090909,1.3437727272727298,5
2019-02-26,8,87,794,513,1307,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.0,0,3.2,88.0,1.37532653061225,1.3512448979591798,1.28818367346939,7
2019-02-26,9,91,570,418,988,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0,5.6,74.0,1.3664666666666698,1.34193333333333,1.28126666666667,5
2019-02-26,12,86,470,513,983,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.0,0,11.7,64.0,1.37269863013699,1.34954794520548,1.29735616438356,4
2019-02-26,13,86,511,553,1064,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0,13.3,58.0,1.35909174311927,1.33193577981651,1.28633944954128,4
2019-02-26,14,94,441,516,957,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,13.8,53.0,1.3494,1.32326666666667,1.2678,4
2019-02-26,15,84,568,562,1130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.0,0,13.4,56.0,1.3404606741573,1.31416853932584,1.25933707865169,3
2019-02-26,19,99,354,488,842,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.0,0,7.1,73.0,1.31735820895522,1.2907910447761202,1.23123880597015,3
2019-02-26,20,92,252,314,566,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0,5.7,74.0,1.30784615384615,1.28169230769231,1.22323076923077,3
2019-02-26,21,79,135,167,302,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.0,0,5.4,67.0,1.36069230769231,1.3320769230769198,1.27284615384615,3
2019-02-26,22,76,108,110,218,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,4.1,66.0,1.399,1.379,1.279,3
2019-02-27,4,63,12,12,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.0,0,1.5,69.0,1.354,1.334,1.264,5
2019-02-27,5,95,38,33,71,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0.0,0,1.7,67.0,1.425,1.39755555555556,1.33422222222222,3
2019-02-27,9,88,604,437,1041,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0,9.1,44.0,1.32583673469388,1.30114285714286,1.24961224489796,2
2019-02-27,10,62,537,476,1013,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0,11.8,35.0,1.3220769230769198,1.29592307692308,1.23496153846154,2
2019-02-27,11,68,514,502,1016,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,13.1,32.0,1.3432335766423402,1.3172481751824798,1.25768613138686,2
2019-02-27,12,49,527,495,1022,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0.0,0,14.1,38.0,1.3260707070707098,1.30162626262626,1.25243434343434,2
2019-02-27,13,58,558,624,1182,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0.0,0,14.9,38.0,1.3153025210084,1.28790756302521,1.23454621848739,2
2019-02-27,14,65,508,615,1123,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0.0,0,15.3,35.0,1.29755769230769,1.27130769230769,1.22121153846154,1
2019-02-27,15,64,546,655,1201,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0.0,0,15.1,37.0,1.3143703703703702,1.29325925925926,1.234,1
2019-02-27,17,91,739,803,1542,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.0,0,12.0,50.0,1.2960491803278702,1.2696557377049198,1.22055737704918,2
2019-02-27,20,94,244,319,563,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.0,0,9.3,50.0,1.34233333333333,1.32233333333333,1.259,0
2019-02-27,21,84,112,168,280,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,0,8.6,56.0,1.32557142857143,1.29928571428571,1.25014285714286,0
2019-02-27,22,63,96,136,232,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0,7.5,66.0,1.379,1.359,1.279,0
2019-02-28,2,63,10,7,17,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.0,0,4.7,88.0,1.359,1.339,1.279,3
2019-02-28,4,67,12,9,21,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.0,0,3.7,95.0,1.439,1.419,1.359,5
2019-02-28,5,69,42,37,79,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0.0,0,4.0,97.0,1.41191139240506,1.38722784810127,1.32115189873418,6
2019-02-28,6,78,191,135,326,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.0,0,4.2,97.0,1.3846880733945,1.35734862385321,1.31202752293578,4
2019-02-28,7,71,483,377,860,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.0,0,4.5,98.0,1.36079487179487,1.33617948717949,1.28976923076923,4
2019-02-28,8,64,851,534,1385,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0.0,0,5.0,94.0,1.3494,1.3242,1.2754,6
2019-02-28,9,76,542,432,974,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0.0,0,5.7,91.0,1.34843661971831,1.32364788732394,1.27421126760563,8
2019-02-28,10,62,537,447,984,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0,6.9,82.0,1.34751063829787,1.32240425531915,1.27197872340426,8
2019-02-28,11,55,512,515,1027,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0.0,0,7.1,80.0,1.38298148148148,1.3566851851851898,1.3143703703703702,4
2019-02-28,12,65,466,464,930,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.0,0,8.2,76.0,1.364875,1.339,1.28825,2
2019-02-28,13,68,478,544,1022,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.0,0,9.0,70.0,1.35213253012048,1.32490361445783,1.2800843373494,5
2019-02-28,14,49,547,552,1099,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0,8.9,73.0,1.3453793103448302,1.31986206896552,1.2633103448275902,5
2019-02-28,15,74,574,546,1120,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3,0.0,0,8.9,72.0,1.3612448979591798,1.33818367346939,1.27940816326531,3
2019-02-28,16,66,589,637,1226,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,0,8.4,72.0,1.36528048780488,1.34113414634146,1.28887804878049,5
2019-02-28,17,53,740,689,1429,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.0,0,6.3,80.0,1.3353725490196102,1.30850980392157,1.2589019607843102,6
2019-02-28,18,75,484,649,1133,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.0,0,5.1,84.0,1.32925974025974,1.30484415584416,1.24497402597402,4
2019-02-28,19,57,372,529,901,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.0,0,4.4,89.0,1.3145,1.28725,1.233,7
2019-02-28,20,38,231,292,523,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0.0,0,4.5,87.0,1.33061290322581,1.30609677419355,1.24883870967742,5
2019-02-28,21,32,177,199,376,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.0,0,4.4,84.0,1.3555714285714298,1.329,1.27585714285714,6
2019-02-28,22,31,154,152,306,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0,4.3,84.0,1.379,1.359,1.279,6
2019-03-01,2,10,8,11,19,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.0,0,3.5,81.0,1.399,1.379,1.3090000000000002,4
2019-03-01,3,17,10,10,20,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0,3.3,79.0,1.379,1.359,1.289,2
2019-03-01,4,43,9,10,19,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.0,0,3.1,80.0,1.43952631578947,1.41952631578947,1.35952631578947,4
2019-03-01,5,91,35,29,64,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.0,0,2.9,79.0,1.41584931506849,1.38995890410959,1.33201369863014,6
2019-03-01,19,77,367,434,801,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.0,0,4.7,76.0,1.33478947368421,1.31057894736842,1.23373684210526,10
2019-03-01,20,37,269,291,560,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.0,0,4.5,81.0,1.40566666666667,1.38566666666667,1.2990000000000002,10
2019-03-01,21,31,138,204,342,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.0,0,3.8,82.0,1.3902,1.3572,1.286,8
2019-03-01,22,29,105,153,258,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.0,0,3.3,84.0,1.379,1.359,1.279,4
2019-03-02,2,37,31,23,54,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0,2.3,90.0,1.419,1.399,1.319,4
